state,month,mean_pm25,max1_value_pm25,max1_hour_pm25,aqi_pm25,mean_pm10,max1_value_pm10,max1_hour_pm10,aqi_pm10,mean_o3,max1_value_o3,max1_hour_o3,aqi_o3,mean_no2,max1_value_no2,max1_hour_no2,aqi_no2,mean_so2,max1_value_so2,max1_hour_so2,aqi_so2,mean_co,max1_value_co,max1_hour_co,aqi_co
Maryland,2018-01,8.893034128494623,12.820630498533724,5.415395894428152,42.49494074705421,15.866666666666667,15.866666666666667,0.0,14.733333333333334,0.0275642748887652,0.0328339822024471,10.687847608453838,30.300750834260292,14.56380424516129,24.01437275985663,11.03225806451613,22.29820788530466,1.533966109139785,4.202956989247312,11.128629032258065,6.176612903225806,0.2360452256674082,0.3727874026696329,8.987903225806452,3.721913236929922
Maryland,2018-02,7.836661142045455,11.347889610389611,5.562770562770563,39.765091390091385,12.733333333333334,12.733333333333334,0.0,11.766666666666666,0.023266485,0.0255489682539682,19.2184126984127,23.57642857142857,12.780758311428572,22.21022857142857,11.222285714285714,20.557285714285715,1.503349538095238,5.401041666666667,11.139285714285714,7.064880952380952,0.2264621348214285,0.3458776785714286,9.504464285714286,3.491071428571429
Maryland,2018-03,6.37541923279907,9.59696834867024,5.171952843226481,33.898780840766086,8.9,8.9,0.0,8.433333333333334,0.03727486707541,0.0423163951127354,11.531429630806716,39.21913678337482,10.176948444048945,20.476696329254725,10.54571746384872,18.918020022246942,0.896461484179953,2.7791821159312815,10.203497713508836,4.074581324928933,0.1896611812760454,0.2714320052675275,7.766214926810788,2.5515386028184066
Maryland,2018-04,6.5863785408083935,9.877529070546313,5.422461425334988,34.33544233544234,9.411111111111111,9.411111111111111,0.0,8.774074074074074,0.0434495418518518,0.0500651851851851,11.2,49.06111111111111,9.53508141,19.165,10.99,17.683333333333334,0.9645787486111111,3.217777777777778,10.234722222222222,4.736111111111112,0.1680089912878787,0.2378083333333333,8.552272727272728,2.2196969696969697
Maryland,2018-05,7.313949330409314,10.654332316490825,5.9196175484384606,37.58535212597041,15.383333333333333,15.383333333333333,0.0,14.261111111111113,0.0374102389964157,0.0468283154121863,10.752759856630824,49.49412186379928,9.695066232258064,17.393225806451614,11.96774193548387,16.0258064516129,0.9438400207213262,3.7839605734767017,9.606070788530465,5.629032258064516,0.1706529638647642,0.24775341191067,8.902295285359802,2.4469602977667497
Maryland,2018-06,7.741660825829726,11.01887445887446,5.26540404040404,40.34416043726389,12.95,12.95,0.0,11.95,0.0362013598084291,0.0473009067688378,10.111200510855683,47.76441890166028,8.384397926666667,15.65366666666667,11.2,14.36,0.6392593939713065,2.205357142857143,9.15654761904762,3.2002747252747255,0.1850128881283068,0.2568306216931217,7.712268518518519,2.4285052910052913
Maryland,2018-07,7.640820651316611,10.811633520157484,5.405172535921678,39.24449367836465,13.085858585858588,13.085858585858588,0.0,12.068542568542568,0.0352095964157706,0.0481849462365591,10.251612903225809,50.41003584229391,7.983522753285544,15.278757467144564,10.16905615292712,13.983512544802869,0.7501330838285231,2.208029145444256,9.932017543859647,3.377475947934352,0.183173129032258,0.2540766129032258,8.068548387096774,2.435483870967742
Maryland,2018-08,8.376729936229077,11.644516261454529,5.636468099475608,40.791583502807086,13.814814814814817,13.814814814814817,0.0,12.785185185185185,0.0310541062365591,0.0445504659498207,10.016559139784947,43.02078853046596,7.827957906451613,15.009354838709678,11.903225806451612,13.738709677419354,0.9083946612903228,2.5028225806451614,10.09274193548387,3.7123655913978495,0.2112576532258064,0.3054274193548387,8.362903225806452,2.975806451612903
Maryland,2018-09,5.643305588665641,8.22256258234519,5.433069828722003,30.47847707847708,12.1,12.1,0.0,11.2,0.0234759346433132,0.0327206075533661,10.64582193030469,31.055967889071336,6.837664650000001,11.996333333333334,11.733333333333334,10.896666666666668,0.9327091348155928,2.692468487394958,8.56328197945845,3.9361111111111104,0.1828460833333333,0.2624041666666666,8.683333333333334,2.625
Maryland,2018-10,6.998680782991202,9.647287390029328,5.384897360703812,36.44512421208751,10.033333333333331,10.033333333333331,0.0,9.3,0.0236234319201228,0.0317152790578597,10.97746543778802,29.36678443420379,8.757688335612903,15.152296774193548,12.631483870967742,13.946967741935484,0.7350235236957388,2.0852797690163283,9.142074870569497,2.9247311827956985,0.1747741247311828,0.2683349462365591,9.081854838709678,2.6228494623655916
