year,month,state,vmt
2015,11,West Virginia,1968.0
2015,11,Illinois,8014.0
2015,11,Indiana,6893.0
2015,11,Iowa,2473.0
2015,11,Kansas,2526.0
2015,11,Michigan,7518.0
2015,11,Minnesota,4878.0
2015,11,Missouri,5680.0
2015,11,Nebraska,1631.0
2015,11,North Dakota,713.0
2015,11,Ohio,9677.0
2015,11,South Dakota,701.0
2015,11,Wisconsin,4810.0
2015,11,Alabama,5251.0
2015,11,Arkansas,2599.0
2015,11,Kentucky,3956.0
2015,11,Louisiana,3740.0
2015,11,Mississippi,3284.0
2015,11,Oklahoma,4016.0
2015,11,Tennessee,5789.0
2015,11,Texas,21354.0
2015,11,Alaska,350.0
2015,11,Arizona,4909.0
2015,11,California,32442.0
2015,11,Colorado,3705.0
2015,11,Hawaii,912.0
2015,11,Idaho,1332.0
2015,11,Montana,980.0
2015,11,Nevada,2124.0
2015,11,New Mexico,1974.0
2015,11,Oregon,2718.0
2015,11,Utah,2256.0
2015,11,Washington,4588.0
2015,11,Wyoming,736.0
2015,10,Connecticut,2847.0
2015,10,Maine,1257.0
2015,10,Massachusetts,5060.0
2015,10,New Hampshire,1175.0
2015,10,New Jersey,6593.0
2015,10,New York,11232.0
2015,10,Pennsylvania,8974.0
2015,10,Rhode Island,600.0
2015,10,Vermont,627.0
2015,10,Delaware,816.0
2015,10,District of Columbia,307.0
2015,10,Florida,18167.0
2015,10,Georgia,10086.0
2015,10,Maryland,5215.0
2015,10,North Carolina,9743.0
2015,10,South Carolina,4286.0
2015,10,Virginia,7205.0
2015,10,West Virginia,1797.0
2015,10,Illinois,9806.0
2015,10,Indiana,7864.0
2015,10,Iowa,2963.0
2015,10,Kansas,2687.0
2015,10,Michigan,8694.0
2015,10,Minnesota,5109.0
2015,10,Missouri,6045.0
2015,10,Nebraska,1875.0
2015,10,North Dakota,890.0
2015,10,Ohio,9862.0
2015,10,South Dakota,812.0
2015,10,Wisconsin,5301.0
2015,10,Alabama,5688.0
2015,10,Arkansas,3013.0
2015,10,Kentucky,4255.0
2015,10,Louisiana,4084.0
2015,10,Mississippi,3463.0
2015,10,Oklahoma,4221.0
2015,10,Tennessee,6291.0
2015,10,Texas,22610.0
2015,10,Alaska,441.0
2015,10,Arizona,5213.0
2015,10,California,32068.0
2015,10,Colorado,4445.0
2015,10,Hawaii,1316.0
2015,10,Idaho,1500.0
2015,10,Montana,1072.0
2015,10,Nevada,2283.0
2015,10,New Mexico,2349.0
2015,10,Oregon,3102.0
2015,10,Utah,2473.0
2015,10,Washington,4876.0
2015,10,Wyoming,877.0
2015,9,Connecticut,2672.0
2015,9,Maine,1216.0
2015,9,Massachusetts,4752.0
2015,9,New Hampshire,1120.0
2015,9,New Jersey,6778.0
2015,9,New York,11740.0
2015,9,Pennsylvania,8783.0
2015,9,Rhode Island,970.0
2015,9,Vermont,637.0
2015,9,Delaware,905.0
2015,9,District of Columbia,332.0
2015,9,Florida,16490.0
2015,9,Georgia,9043.0
2015,9,Maryland,4413.0
2015,9,North Carolina,9145.0
2015,9,South Carolina,4345.0
2015,9,Virginia,6885.0
2015,9,West Virginia,1583.0
2015,9,Illinois,8891.0
2015,9,Indiana,7356.0
2015,9,Iowa,2812.0
2015,9,Kansas,2619.0
2015,9,Michigan,8588.0
2015,9,Minnesota,5025.0
2015,9,Missouri,6766.0
2015,9,Nebraska,1748.0
2015,9,North Dakota,790.0
2015,9,Ohio,9572.0
2015,9,South Dakota,835.0
2015,9,Wisconsin,5274.0
2015,9,Alabama,5536.0
2015,9,Arkansas,2699.0
2015,9,Kentucky,4053.0
2015,9,Louisiana,3973.0
2015,9,Mississippi,3343.0
2015,9,Oklahoma,4157.0
2015,9,Tennessee,6096.0
2015,9,Texas,22153.0
2015,9,Alaska,412.0
2015,9,Arizona,4713.0
2015,9,California,26301.0
2015,9,Colorado,4340.0
2015,9,Hawaii,1202.0
2015,9,Idaho,1506.0
2015,9,Montana,1160.0
2015,9,Nevada,2121.0
2015,9,New Mexico,2102.0
2015,9,Oregon,3165.0
2015,9,Utah,2424.0
2015,9,Washington,5463.0
2015,9,Wyoming,887.0
2016,4,Connecticut,2538.0
2016,4,Maine,1184.0
2016,4,Massachusetts,4363.0
2016,4,New Hampshire,1126.0
2016,4,New Jersey,6588.0
2016,4,New York,11834.0
2016,4,Pennsylvania,8346.0
2016,4,Rhode Island,611.0
2016,4,Vermont,535.0
2016,4,Delaware,818.0
2016,4,District of Columbia,294.0
2016,4,Florida,18488.0
2016,4,Georgia,10551.0
2016,4,Maryland,4812.0
2016,4,North Carolina,9651.0
2016,4,South Carolina,4650.0
2016,4,Virginia,7147.0
2016,4,West Virginia,1613.0
2016,4,Illinois,9602.0
2016,4,Indiana,7200.0
2016,4,Iowa,2776.0
2016,4,Kansas,2704.0
2016,4,Michigan,8958.0
2016,4,Minnesota,4962.0
2016,4,Missouri,6264.0
2016,4,Nebraska,1734.0
2016,4,North Dakota,992.0
2016,4,Ohio,9882.0
2016,4,South Dakota,799.0
2016,4,Wisconsin,5379.0
2016,4,Alabama,6144.0
2016,4,Arkansas,2903.0
2016,4,Kentucky,4490.0
2016,4,Louisiana,4159.0
2016,4,Mississippi,3688.0
2016,4,Oklahoma,4114.0
2016,4,Tennessee,6633.0
2016,4,Texas,21801.0
2016,4,Alaska,447.0
2016,4,Arizona,6259.0
2016,4,California,31685.0
2016,4,Colorado,4486.0
2016,4,Hawaii,1037.0
2016,4,Idaho,1461.0
2016,4,Montana,928.0
2016,4,Nevada,2254.0
2016,4,New Mexico,2246.0
2016,4,Oregon,3074.0
2016,4,Utah,2582.0
2016,4,Washington,5228.0
2016,4,Wyoming,747.0
2016,8,Connecticut,2876.0
2016,8,Maine,1334.0
2016,8,Massachusetts,5177.0
2016,8,New Hampshire,1266.0
2016,8,New Jersey,6534.0
2016,8,New York,12870.0
2016,8,Pennsylvania,9640.0
2016,8,Rhode Island,833.0
2016,8,Vermont,720.0
2016,8,Delaware,956.0
2016,8,District of Columbia,362.0
2016,8,Florida,18246.0
2016,8,Georgia,10126.0
2016,8,Maryland,5323.0
2016,8,North Carolina,9820.0
2016,8,South Carolina,4690.0
2016,8,Virginia,7644.0
2016,8,West Virginia,1701.0
2016,8,Illinois,9452.0
2016,8,Indiana,7128.0
2016,8,Iowa,2921.0
2016,8,Kansas,2857.0
2016,8,Michigan,9041.0
2016,8,Minnesota,5363.0
2016,8,Missouri,6965.0
2016,8,Nebraska,1895.0
2016,8,North Dakota,877.0
2016,8,Ohio,10335.0
2016,8,South Dakota,936.0
2016,8,Wisconsin,5811.0
2016,8,Alabama,6281.0
2016,8,Arkansas,3125.0
2016,8,Kentucky,4396.0
2016,8,Louisiana,4705.0
2016,8,Mississippi,3601.0
2016,8,Oklahoma,4544.0
2016,8,Tennessee,6495.0
2016,8,Texas,23671.0
2016,8,Alaska,474.0
2016,8,Arizona,4764.0
2016,8,California,32221.0
2016,8,Colorado,4890.0
2016,8,Hawaii,1067.0
2016,8,Idaho,1715.0
2016,8,Montana,1534.0
2016,8,Nevada,2305.0
2016,8,New Mexico,2244.0
2016,8,Oregon,3657.0
2016,8,Utah,2893.0
2016,8,Washington,5660.0
2016,8,Wyoming,958.0
2016,12,Connecticut,2527.0
2016,12,Maine,1163.0
2016,12,Massachusetts,4937.0
2016,12,New Hampshire,1090.0
2016,12,New Jersey,6561.0
2016,12,New York,11137.0
2016,12,Pennsylvania,9222.0
2016,12,Rhode Island,597.0
2016,12,Vermont,553.0
2016,12,Delaware,768.0
2016,12,District of Columbia,298.0
2016,12,Florida,18249.0
2016,12,Georgia,9999.0
2016,12,Maryland,4639.0
2016,12,North Carolina,9341.0
2016,12,South Carolina,4277.0
2016,12,Virginia,6904.0
2016,12,West Virginia,1597.0
2016,12,Illinois,8237.0
2016,12,Indiana,7066.0
2016,12,Iowa,2468.0
2016,12,Kansas,2771.0
2016,12,Michigan,8427.0
2016,12,Minnesota,4554.0
2016,12,Missouri,6138.0
2016,12,Nebraska,1610.0
2016,12,North Dakota,752.0
2016,12,Ohio,9493.0
2016,12,South Dakota,724.0
2016,12,Wisconsin,4646.0
2016,12,Alabama,5601.0
2016,12,Arkansas,3017.0
2016,12,Kentucky,4008.0
2016,12,Louisiana,4237.0
2016,12,Mississippi,3061.0
2016,12,Oklahoma,3666.0
2016,12,Tennessee,6383.0
2016,12,Texas,20319.0
2016,12,Alaska,361.0
2016,12,Arizona,6037.0
2016,12,California,33859.0
2016,12,Colorado,4393.0
2016,12,Hawaii,857.0
2016,12,Idaho,1254.0
2016,12,Montana,910.0
2016,12,Nevada,2328.0
2016,12,New Mexico,2077.0
2016,12,Oregon,2795.0
2016,12,Utah,2358.0
2016,12,Washington,4660.0
2016,12,Wyoming,714.0
2016,2,Connecticut,2265.0
2016,2,Maine,1068.0
2016,2,Massachusetts,4465.0
2016,2,New Hampshire,973.0
2016,2,New Jersey,5510.0
2016,2,New York,9619.0
2016,2,Pennsylvania,6864.0
2016,2,Rhode Island,503.0
2016,2,Vermont,552.0
2016,2,Delaware,699.0
2016,2,District of Columbia,224.0
2016,2,Florida,16906.0
2016,2,Georgia,9331.0
2016,2,Maryland,3928.0
2016,2,North Carolina,8301.0
2016,2,South Carolina,4100.0
2016,2,Virginia,5928.0
2016,2,West Virginia,1346.0
2016,2,Illinois,8347.0
2016,2,Indiana,5481.0
2016,2,Iowa,2130.0
2016,2,Kansas,2417.0
2016,2,Michigan,7580.0
2016,2,Minnesota,4189.0
2016,2,Missouri,5262.0
2016,2,Nebraska,1416.0
2016,2,North Dakota,710.0
2016,2,Ohio,8693.0
2016,2,South Dakota,636.0
2016,2,Wisconsin,4463.0
2016,2,Alabama,5153.0
2016,2,Arkansas,2745.0
2016,2,Kentucky,3341.0
2016,2,Louisiana,3499.0
2016,2,Mississippi,3095.0
2016,2,Oklahoma,3715.0
2016,2,Tennessee,5636.0
2016,2,Texas,19631.0
2016,2,Alaska,337.0
2016,2,Arizona,5494.0
2016,2,California,25229.0
2016,2,Colorado,3861.0
2016,2,Hawaii,820.0
2016,2,Idaho,1232.0
2016,2,Montana,790.0
2016,2,Nevada,1907.0
2016,2,New Mexico,2003.0
2016,2,Oregon,2623.0
2016,2,Utah,2117.0
2016,2,Washington,4466.0
2016,2,Wyoming,621.0
2016,1,Connecticut,2417.0
2016,1,Maine,1121.0
2016,1,Massachusetts,4766.0
2016,1,New Hampshire,1022.0
2016,1,New Jersey,5197.0
2016,1,New York,9948.0
2016,1,Pennsylvania,6921.0
2016,1,Rhode Island,419.0
2016,1,Vermont,657.0
2016,1,Delaware,694.0
2016,1,District of Columbia,285.0
2016,1,Florida,18466.0
2016,1,Georgia,9168.0
2016,1,Maryland,3962.0
2016,1,North Carolina,8629.0
2016,1,South Carolina,4117.0
2016,1,Virginia,5970.0
2016,1,West Virginia,1364.0
2016,1,Illinois,7907.0
2016,1,Indiana,6178.0
2016,1,Iowa,2287.0
2016,1,Kansas,2334.0
2016,1,Michigan,8765.0
2016,1,Minnesota,4374.0
2016,1,Missouri,5642.0
2016,1,Nebraska,1435.0
2016,1,North Dakota,764.0
2016,1,Ohio,9250.0
2016,1,South Dakota,610.0
2016,1,Wisconsin,4643.0
2016,1,Alabama,5146.0
2016,1,Arkansas,3048.0
2016,1,Kentucky,3728.0
2016,1,Louisiana,3942.0
2016,1,Mississippi,3417.0
2016,1,Oklahoma,3661.0
2016,1,Tennessee,6126.0
2016,1,Texas,20597.0
2016,1,Alaska,362.0
2016,1,Arizona,5470.0
2016,1,California,24667.0
2016,1,Colorado,4401.0
2016,1,Hawaii,971.0
2016,1,Idaho,1238.0
2016,1,Montana,764.0
2016,1,Nevada,1991.0
2016,1,New Mexico,2170.0
2016,1,Oregon,2644.0
2016,1,Utah,2237.0
2016,1,Washington,4181.0
2016,1,Wyoming,655.0
2016,7,Connecticut,2872.0
2016,7,Maine,1406.0
2016,7,Massachusetts,5303.0
2016,7,New Hampshire,1252.0
2016,7,New Jersey,6281.0
2016,7,New York,12534.0
2016,7,Pennsylvania,9361.0
2016,7,Rhode Island,735.0
2016,7,Vermont,740.0
2016,7,Delaware,1028.0
2016,7,District of Columbia,227.0
2016,7,Florida,18530.0
2016,7,Georgia,10775.0
2016,7,Maryland,6155.0
2016,7,North Carolina,10178.0
2016,7,South Carolina,4841.0
2016,7,Virginia,7602.0
2016,7,West Virginia,1769.0
2016,7,Illinois,9295.0
2016,7,Indiana,8139.0
2016,7,Iowa,2885.0
2016,7,Kansas,2833.0
2016,7,Michigan,9221.0
2016,7,Minnesota,5193.0
2016,7,Missouri,6794.0
2016,7,Nebraska,1911.0
2016,7,North Dakota,974.0
2016,7,Ohio,10714.0
2016,7,South Dakota,987.0
2016,7,Wisconsin,5969.0
2016,7,Alabama,6007.0
2016,7,Arkansas,3375.0
2016,7,Kentucky,3887.0
2016,7,Louisiana,4348.0
2016,7,Mississippi,3934.0
2016,7,Oklahoma,4323.0
2016,7,Tennessee,7227.0
2016,7,Texas,23381.0
2016,7,Alaska,474.0
2016,7,Arizona,5151.0
2016,7,California,32352.0
2016,7,Colorado,4474.0
2016,7,Hawaii,1047.0
2016,7,Idaho,1706.0
2016,7,Montana,1568.0
2016,7,Nevada,2338.0
2016,7,New Mexico,2451.0
2016,7,Oregon,3588.0
2016,7,Utah,2699.0
2016,7,Washington,5718.0
2016,7,Wyoming,983.0
2016,6,Connecticut,2813.0
2016,6,Maine,1367.0
2016,6,Massachusetts,5192.0
2016,6,New Hampshire,1241.0
2016,6,New Jersey,6530.0
2016,6,New York,11866.0
2016,6,Pennsylvania,9039.0
2016,6,Rhode Island,703.0
2016,6,Vermont,620.0
2016,6,Delaware,1020.0
2016,6,District of Columbia,341.0
2016,6,Florida,18031.0
2016,6,Georgia,10191.0
2016,6,Maryland,5327.0
2016,6,North Carolina,9931.0
2016,6,South Carolina,4767.0
2016,6,Virginia,7437.0
2016,6,West Virginia,1550.0
2016,6,Illinois,10765.0
2016,6,Indiana,6955.0
2016,6,Iowa,2999.0
2016,6,Kansas,2827.0
2016,6,Michigan,9143.0
2016,6,Minnesota,5514.0
2016,6,Missouri,6533.0
2016,6,Nebraska,1876.0
2016,6,North Dakota,931.0
2016,6,Ohio,10542.0
2016,6,South Dakota,918.0
2016,6,Wisconsin,5770.0
2016,6,Alabama,6180.0
2016,6,Arkansas,3244.0
2016,6,Kentucky,4514.0
2016,6,Louisiana,4520.0
2016,6,Mississippi,3802.0
2016,6,Oklahoma,4064.0
2016,6,Tennessee,7016.0
2016,6,Texas,22140.0
2016,6,Alaska,461.0
2016,6,Arizona,6068.0
2016,6,California,32365.0
2016,6,Colorado,4337.0
2016,6,Hawaii,981.0
2016,6,Idaho,1622.0
2016,6,Montana,1373.0
2016,6,Nevada,2201.0
2016,6,New Mexico,2152.0
2016,6,Oregon,3378.0
2016,6,Utah,2561.0
2016,6,Washington,5737.0
2016,6,Wyoming,893.0
2016,3,Connecticut,2593.0
2016,3,Maine,1259.0
2016,3,Massachusetts,5039.0
2016,3,New Hampshire,1136.0
2016,3,New Jersey,6636.0
2016,3,New York,12218.0
2016,3,Pennsylvania,8370.0
2016,3,Rhode Island,595.0
2016,3,Vermont,578.0
2016,3,Delaware,784.0
2016,3,District of Columbia,307.0
2016,3,Florida,19910.0
2016,3,Georgia,10526.0
2016,3,Maryland,4865.0
2016,3,North Carolina,10281.0
2016,3,South Carolina,4825.0
2016,3,Virginia,7151.0
2016,3,West Virginia,1978.0
2016,3,Illinois,8935.0
2016,3,Indiana,6412.0
2016,3,Iowa,2625.0
2016,3,Kansas,2626.0
2016,3,Michigan,8857.0
2016,3,Minnesota,4942.0
2016,3,Missouri,6158.0
2016,3,Nebraska,1732.0
2016,3,North Dakota,910.0
2016,3,Ohio,9908.0
2016,3,South Dakota,810.0
2016,3,Wisconsin,5414.0
2016,3,Alabama,6007.0
2016,3,Arkansas,3004.0
2016,3,Kentucky,4171.0
2016,3,Louisiana,4053.0
2016,3,Mississippi,3613.0
2016,3,Oklahoma,4230.0
2016,3,Tennessee,6767.0
2016,3,Texas,22892.0
2016,3,Alaska,407.0
2016,3,Arizona,5937.0
2016,3,California,29981.0
2016,3,Colorado,4621.0
2016,3,Hawaii,941.0
2016,3,Idaho,1416.0
2016,3,Montana,905.0
2016,3,Nevada,2358.0
2016,3,New Mexico,2219.0
2016,3,Oregon,3071.0
2016,3,Utah,2608.0
2016,3,Washington,5096.0
2016,3,Wyoming,691.0
2016,5,Connecticut,2857.0
2016,5,Maine,1302.0
2016,5,Massachusetts,5019.0
2016,5,New Hampshire,1146.0
2016,5,New Jersey,6639.0
2016,5,New York,12639.0
2016,5,Pennsylvania,8495.0
2016,5,Rhode Island,687.0
2016,5,Vermont,604.0
2016,5,Delaware,825.0
2016,5,District of Columbia,307.0
2016,5,Florida,18807.0
2016,5,Georgia,11066.0
2016,5,Maryland,5150.0
2016,5,North Carolina,10024.0
2016,5,South Carolina,4777.0
2016,5,Virginia,7411.0
2016,5,West Virginia,1295.0
2016,5,Illinois,9607.0
2016,5,Indiana,6983.0
2016,5,Iowa,2958.0
2016,5,Kansas,2732.0
2016,5,Michigan,8595.0
2016,5,Minnesota,5390.0
2016,5,Missouri,6722.0
2016,5,Nebraska,1856.0
2016,5,North Dakota,854.0
2016,5,Ohio,10476.0
2016,5,South Dakota,879.0
2016,5,Wisconsin,5786.0
2016,5,Alabama,6263.0
2016,5,Arkansas,3359.0
2016,5,Kentucky,4347.0
2016,5,Louisiana,4282.0
2016,5,Mississippi,3696.0
2016,5,Oklahoma,4141.0
2016,5,Tennessee,6650.0
2016,5,Texas,22929.0
2016,5,Alaska,492.0
2016,5,Arizona,6211.0
2016,5,California,30119.0
2016,5,Colorado,4424.0
2016,5,Hawaii,761.0
2016,5,Idaho,1549.0
2016,5,Montana,1100.0
2016,5,Nevada,2473.0
2016,5,New Mexico,2329.0
2016,5,Oregon,3327.0
2016,5,Utah,2535.0
2016,5,Washington,5702.0
2016,5,Wyoming,834.0
2016,11,Connecticut,2692.0
2016,11,Maine,1178.0
2016,11,Massachusetts,4871.0
2016,11,New Hampshire,1015.0
2016,11,New Jersey,6813.0
2016,11,New York,9750.0
2016,11,Pennsylvania,8214.0
2016,11,Rhode Island,573.0
2016,11,Vermont,515.0
2016,11,Delaware,753.0
2016,11,District of Columbia,277.0
2016,11,Florida,18100.0
2016,11,Georgia,9278.0
2016,11,Maryland,4792.0
2016,11,North Carolina,9451.0
2016,11,South Carolina,4302.0
2016,11,Virginia,7053.0
2016,11,West Virginia,2001.0
2016,11,Illinois,8198.0
2016,11,Indiana,6732.0
2016,11,Iowa,2537.0
2016,11,Kansas,2679.0
2016,11,Michigan,8098.0
2016,11,Minnesota,4951.0
2016,11,Missouri,6074.0
2016,11,Nebraska,1704.0
2016,11,North Dakota,726.0
2016,11,Ohio,9876.0
2016,11,South Dakota,707.0
2016,11,Wisconsin,4997.0
2016,11,Alabama,5395.0
2016,11,Arkansas,2676.0
2016,11,Kentucky,4100.0
2016,11,Louisiana,3743.0
2016,11,Mississippi,3419.0
2016,11,Oklahoma,4107.0
2016,11,Tennessee,6020.0
2016,11,Texas,21517.0
2016,11,Alaska,367.0
2016,11,Arizona,5170.0
2016,11,California,34354.0
2016,11,Colorado,3992.0
2016,11,Hawaii,839.0
2016,11,Idaho,1406.0
2016,11,Montana,1055.0
2016,11,Nevada,2267.0
2016,11,New Mexico,2021.0
2016,11,Oregon,2905.0
2016,11,Utah,2373.0
2016,11,Washington,4836.0
2016,11,Wyoming,758.0
2016,10,Connecticut,2842.0
2016,10,Maine,1314.0
2016,10,Massachusetts,5068.0
2016,10,New Hampshire,1117.0
2016,10,New Jersey,6720.0
2016,10,New York,10829.0
2016,10,Pennsylvania,9194.0
2016,10,Rhode Island,568.0
2016,10,Vermont,616.0
2016,10,Delaware,856.0
2016,10,District of Columbia,302.0
2016,10,Florida,18877.0
2016,10,Georgia,10257.0
2016,10,Maryland,5141.0
2016,10,North Carolina,10144.0
2016,10,South Carolina,4255.0
2016,10,Virginia,7324.0
2016,10,West Virginia,1790.0
2016,10,Illinois,9814.0
2016,10,Indiana,8092.0
2016,10,Iowa,2933.0
2016,10,Kansas,2699.0
2016,10,Michigan,9248.0
2016,10,Minnesota,5137.0
2016,10,Missouri,6177.0
2016,10,Nebraska,1878.0
2016,10,North Dakota,891.0
2016,10,Ohio,10095.0
2016,10,South Dakota,800.0
2016,10,Wisconsin,5376.0
2016,10,Alabama,5743.0
2016,10,Arkansas,2861.0
2016,10,Kentucky,4344.0
2016,10,Louisiana,4056.0
2016,10,Mississippi,3525.0
2016,10,Oklahoma,4114.0
2016,10,Tennessee,6451.0
2016,10,Texas,22574.0
2016,10,Alaska,434.0
2016,10,Arizona,5380.0
2016,10,California,31770.0
2016,10,Colorado,4596.0
2016,10,Hawaii,1176.0
2016,10,Idaho,1508.0
2016,10,Montana,1064.0
2016,10,Nevada,2359.0
2016,10,New Mexico,2305.0
2016,10,Oregon,3133.0
2016,10,Utah,2535.0
2016,10,Washington,4894.0
2016,10,Wyoming,861.0
2016,9,Connecticut,2695.0
2016,9,Maine,1283.0
2016,9,Massachusetts,4804.0
2016,9,New Hampshire,1126.0
2016,9,New Jersey,6932.0
2016,9,New York,11382.0
2016,9,Pennsylvania,9109.0
2016,9,Rhode Island,942.0
2016,9,Vermont,635.0
2016,9,Delaware,945.0
2016,9,District of Columbia,329.0
2016,9,Florida,17473.0
2016,9,Georgia,9301.0
2016,9,Maryland,4390.0
2016,9,North Carolina,9644.0
2016,9,South Carolina,4424.0
2016,9,Virginia,7031.0
2016,9,West Virginia,1616.0
2016,9,Illinois,9049.0
2016,9,Indiana,6956.0
2016,9,Iowa,2806.0
2016,9,Kansas,2643.0
2016,9,Michigan,8881.0
2016,9,Minnesota,5051.0
2016,9,Missouri,6984.0
2016,9,Nebraska,1771.0
2016,9,North Dakota,795.0
2016,9,Ohio,9782.0
2016,9,South Dakota,830.0
2016,9,Wisconsin,5321.0
2016,9,Alabama,5633.0
2016,9,Arkansas,2736.0
2016,9,Kentucky,4165.0
2016,9,Louisiana,3924.0
2016,9,Mississippi,3434.0
2016,9,Oklahoma,4158.0
2016,9,Tennessee,6253.0
2016,9,Texas,21962.0
2016,9,Alaska,414.0
2016,9,Arizona,4918.0
2016,9,California,27800.0
2016,9,Colorado,4518.0
2016,9,Hawaii,1113.0
2016,9,Idaho,1570.0
2016,9,Montana,1190.0
2016,9,Nevada,2228.0
2016,9,New Mexico,2131.0
2016,9,Oregon,3297.0
2016,9,Utah,2540.0
2016,9,Washington,5702.0
2016,9,Wyoming,880.0
2017,4,Connecticut,2571.0
2017,4,Maine,1189.0
2017,4,Massachusetts,4492.0
2017,4,New Hampshire,1109.0
2017,4,New Jersey,6461.0
2017,4,New York,11102.0
2017,4,Pennsylvania,8443.0
2017,4,Rhode Island,611.0
2017,4,Vermont,511.0
2017,4,Delaware,822.0
2017,4,District of Columbia,296.0
2017,4,Florida,18143.0
2017,4,Georgia,10707.0
2017,4,Maryland,4831.0
2017,4,North Carolina,9888.0
2017,4,South Carolina,4767.0
2017,4,Virginia,7274.0
2017,4,West Virginia,1614.0
2017,4,Illinois,9314.0
2017,4,Indiana,6865.0
2017,4,Iowa,2908.0
2017,4,Kansas,2689.0
2017,4,Michigan,9041.0
2017,4,Minnesota,4823.0
2017,4,Missouri,6013.0
2017,4,Nebraska,1744.0
2017,4,North Dakota,961.0
2017,4,Ohio,9722.0
2017,4,South Dakota,774.0
2017,4,Wisconsin,5456.0
2017,4,Alabama,6095.0
2017,4,Arkansas,2770.0
2017,4,Kentucky,4507.0
2017,4,Louisiana,4038.0
2017,4,Mississippi,3605.0
2017,4,Oklahoma,4079.0
2017,4,Tennessee,6753.0
2017,4,Texas,22487.0
2017,4,Alaska,437.0
2017,4,Arizona,6388.0
2017,4,California,31267.0
2017,4,Colorado,4561.0
2017,4,Hawaii,923.0
2017,4,Idaho,1443.0
2017,4,Montana,900.0
2017,4,Nevada,2325.0
2017,4,New Mexico,2421.0
2017,4,Oregon,3024.0
2017,4,Utah,2725.0
2017,4,Washington,5070.0
2017,4,Wyoming,738.0
2017,8,Connecticut,2865.0
2017,8,Maine,1366.0
2017,8,Massachusetts,5418.0
2017,8,New Hampshire,1278.0
2017,8,New Jersey,6531.0
2017,8,New York,12378.0
2017,8,Pennsylvania,9812.0
2017,8,Rhode Island,866.0
2017,8,Vermont,749.0
2017,8,Delaware,962.0
2017,8,District of Columbia,363.0
2017,8,Florida,18097.0
2017,8,Georgia,10301.0
2017,8,Maryland,5353.0
2017,8,North Carolina,9922.0
2017,8,South Carolina,4752.0
2017,8,Virginia,7697.0
2017,8,West Virginia,1749.0
2017,8,Illinois,9374.0
2017,8,Indiana,6983.0
2017,8,Iowa,3078.0
2017,8,Kansas,2946.0
2017,8,Michigan,8827.0
2017,8,Minnesota,5227.0
2017,8,Missouri,6824.0
2017,8,Nebraska,1901.0
2017,8,North Dakota,842.0
2017,8,Ohio,10237.0
2017,8,South Dakota,906.0
2017,8,Wisconsin,5794.0
2017,8,Alabama,6319.0
2017,8,Arkansas,2966.0
2017,8,Kentucky,4555.0
2017,8,Louisiana,4410.0
2017,8,Mississippi,3538.0
2017,8,Oklahoma,4589.0
2017,8,Tennessee,6797.0
2017,8,Texas,23183.0
2017,8,Alaska,479.0
2017,8,Arizona,4752.0
2017,8,California,30898.0
2017,8,Colorado,4922.0
2017,8,Hawaii,991.0
2017,8,Idaho,1729.0
2017,8,Montana,1503.0
2017,8,Nevada,2419.0
2017,8,New Mexico,2390.0
2017,8,Oregon,3693.0
2017,8,Utah,3080.0
2017,8,Washington,5732.0
2017,8,Wyoming,983.0
2017,12,Connecticut,2513.0
2017,12,Maine,1163.0
2017,12,Massachusetts,4933.0
2017,12,New Hampshire,1069.0
2017,12,New Jersey,6542.0
2017,12,New York,10279.0
2017,12,Pennsylvania,9413.0
2017,12,Rhode Island,613.0
2017,12,Vermont,561.0
2017,12,Delaware,746.0
2017,12,District of Columbia,310.0
2017,12,Florida,17708.0
2017,12,Georgia,9927.0
2017,12,Maryland,4549.0
2017,12,North Carolina,9284.0
2017,12,South Carolina,4228.0
2017,12,Virginia,6810.0
2017,12,West Virginia,1655.0
2017,12,Illinois,8161.0
2017,12,Indiana,6900.0
2017,12,Iowa,2646.0
2017,12,Kansas,2825.0
2017,12,Michigan,8197.0
2017,12,Minnesota,4414.0
2017,12,Missouri,6188.0
2017,12,Nebraska,1627.0
2017,12,North Dakota,715.0
2017,12,Ohio,9338.0
2017,12,South Dakota,721.0
2017,12,Wisconsin,4761.0
2017,12,Alabama,5564.0
2017,12,Arkansas,3167.0
2017,12,Kentucky,3979.0
2017,12,Louisiana,4074.0
2017,12,Mississippi,2972.0
2017,12,Oklahoma,3734.0
2017,12,Tennessee,6570.0
2017,12,Texas,20818.0
2017,12,Alaska,365.0
2017,12,Arizona,6141.0
2017,12,California,32638.0
2017,12,Colorado,4479.0
2017,12,Hawaii,770.0
2017,12,Idaho,1310.0
2017,12,Montana,900.0
2017,12,Nevada,2399.0
2017,12,New Mexico,2250.0
2017,12,Oregon,2970.0
2017,12,Utah,2487.0
2017,12,Washington,4680.0
2017,12,Wyoming,723.0
2017,2,Connecticut,2274.0
2017,2,Maine,1069.0
2017,2,Massachusetts,4452.0
2017,2,New Hampshire,988.0
2017,2,New Jersey,5483.0
2017,2,New York,9327.0
2017,2,Pennsylvania,7077.0
2017,2,Rhode Island,507.0
2017,2,Vermont,565.0
2017,2,Delaware,720.0
2017,2,District of Columbia,206.0
2017,2,Florida,16616.0
2017,2,Georgia,9453.0
2017,2,Maryland,4106.0
2017,2,North Carolina,8843.0
2017,2,South Carolina,4223.0
2017,2,Virginia,6210.0
